uf,tipo_doenca,local_obito,faixa_etaria,sexo,total
SP,INSUFICIENCIA_RESPIRATORIA,OUTRO,"80 - 89",F,31
SP,INSUFICIENCIA_RESPIRATORIA,OUTRO,"80 - 89",M,22
SP,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"80 - 89",F,90
SP,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"80 - 89",M,63
SP,INSUFICIENCIA_RESPIRATORIA,POSTO_SAUDE,"80 - 89",F,3
SP,INSUFICIENCIA_RESPIRATORIA,POSTO_SAUDE,"80 - 89",M,1
SP,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"80 - 89",F,2
SP,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"80 - 89",M,1
SP,PNEUMONIA,DOMICILIO,"80 - 89",F,207
SP,PNEUMONIA,DOMICILIO,"80 - 89",I,1
SP,PNEUMONIA,DOMICILIO,"80 - 89",M,215
SP,PNEUMONIA,HOSPITAL,"80 - 89",F,3330
SP,PNEUMONIA,HOSPITAL,"80 - 89",I,1
SP,PNEUMONIA,HOSPITAL,"80 - 89",M,3225
SP,PNEUMONIA,IGNORADO,"80 - 89",F,8
SP,PNEUMONIA,IGNORADO,"80 - 89",M,13
SP,PNEUMONIA,OUTRO,"80 - 89",F,65
SP,PNEUMONIA,OUTRO,"80 - 89",M,59
SP,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"80 - 89",F,142
SP,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"80 - 89",M,134
SP,PNEUMONIA,POSTO_SAUDE,"80 - 89",F,2
SP,PNEUMONIA,POSTO_SAUDE,"80 - 89",M,1
SP,PNEUMONIA,VIA_PUBLICA,"80 - 89",M,2
SP,SEPTICEMIA,DOMICILIO,"80 - 89",F,79
SP,SEPTICEMIA,DOMICILIO,"80 - 89",M,65
SP,SEPTICEMIA,HOSPITAL,"80 - 89",F,2191
SP,SEPTICEMIA,HOSPITAL,"80 - 89",M,1433
SP,SEPTICEMIA,IGNORADO,"80 - 89",F,6
SP,SEPTICEMIA,IGNORADO,"80 - 89",M,6
SP,SEPTICEMIA,OUTRO,"80 - 89",F,41
SP,SEPTICEMIA,OUTRO,"80 - 89",M,20
SP,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"80 - 89",F,75
SP,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"80 - 89",M,57
SP,SEPTICEMIA,POSTO_SAUDE,"80 - 89",F,1
SP,SEPTICEMIA,VIA_PUBLICA,"80 - 89",F,1
SP,SRAG,DOMICILIO,"80 - 89",F,6
SP,SRAG,DOMICILIO,"80 - 89",M,7
SP,SRAG,HOSPITAL,"80 - 89",F,139
SP,SRAG,HOSPITAL,"80 - 89",M,107
SP,SRAG,OUTRO,"80 - 89",F,3
SP,SRAG,OUTRO,"80 - 89",M,3
SP,SRAG,OUTROS_SERVICOS_SAUDE,"80 - 89",F,6
SP,SRAG,OUTROS_SERVICOS_SAUDE,"80 - 89",M,5
TO,OUTRAS,DOMICILIO,"80 - 89",F,43
TO,OUTRAS,DOMICILIO,"80 - 89",I,1
TO,OUTRAS,DOMICILIO,"80 - 89",M,40
TO,OUTRAS,HOSPITAL,"80 - 89",F,55
TO,OUTRAS,HOSPITAL,"80 - 89",M,64
TO,OUTRAS,IGNORADO,"80 - 89",M,2
TO,OUTRAS,OUTRO,"80 - 89",F,1
TO,OUTRAS,OUTRO,"80 - 89",M,4
TO,OUTRAS,OUTROS_SERVICOS_SAUDE,"80 - 89",F,2
TO,OUTRAS,OUTROS_SERVICOS_SAUDE,"80 - 89",M,1
TO,COVID,DOMICILIO,"80 - 89",M,1
TO,COVID,HOSPITAL,"80 - 89",F,4
TO,COVID,HOSPITAL,"80 - 89",M,5
TO,COVID,OUTRO,"80 - 89",F,1
TO,INDETERMINADA,HOSPITAL,"80 - 89",F,1
TO,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"80 - 89",F,7
TO,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"80 - 89",M,9
TO,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"80 - 89",F,11
TO,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"80 - 89",M,16
TO,INSUFICIENCIA_RESPIRATORIA,OUTRO,"80 - 89",M,1
TO,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"80 - 89",F,5
TO,PNEUMONIA,DOMICILIO,"80 - 89",F,7
TO,PNEUMONIA,DOMICILIO,"80 - 89",M,5
TO,PNEUMONIA,HOSPITAL,"80 - 89",F,29
TO,PNEUMONIA,HOSPITAL,"80 - 89",M,52
TO,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"80 - 89",M,1
TO,SEPTICEMIA,DOMICILIO,"80 - 89",F,2
TO,SEPTICEMIA,DOMICILIO,"80 - 89",M,2
TO,SEPTICEMIA,HOSPITAL,"80 - 89",F,25
TO,SEPTICEMIA,HOSPITAL,"80 - 89",M,24
TO,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"80 - 89",M,2
AC,OUTRAS,DOMICILIO,"90 - 99",F,17
AC,OUTRAS,DOMICILIO,"90 - 99",M,31
AC,OUTRAS,HOSPITAL,"90 - 99",F,9
AC,OUTRAS,HOSPITAL,"90 - 99",M,19
AC,OUTRAS,OUTRO,"90 - 99",F,2
AC,OUTRAS,OUTRO,"90 - 99",M,1
AC,OUTRAS,OUTROS_SERVICOS_SAUDE,"90 - 99",F,1
AC,OUTRAS,OUTROS_SERVICOS_SAUDE,"90 - 99",M,1
AC,COVID,HOSPITAL,"90 - 99",F,1
AC,COVID,HOSPITAL,"90 - 99",M,4
AC,COVID,OUTRO,"90 - 99",M,1
AC,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"90 - 99",F,2
AC,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"90 - 99",M,2
AC,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"90 - 99",F,3
AC,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"90 - 99",M,4
AC,INSUFICIENCIA_RESPIRATORIA,OUTRO,"90 - 99",F,1
AC,PNEUMONIA,DOMICILIO,"90 - 99",F,2
AC,PNEUMONIA,HOSPITAL,"90 - 99",F,5
AC,PNEUMONIA,HOSPITAL,"90 - 99",M,10
AC,PNEUMONIA,OUTRO,"90 - 99",F,1
AC,SEPTICEMIA,DOMICILIO,"90 - 99",M,2
AC,SEPTICEMIA,HOSPITAL,"90 - 99",F,2
AC,SEPTICEMIA,HOSPITAL,"90 - 99",M,3
AC,SEPTICEMIA,VIA_PUBLICA,"90 - 99",F,1
AL,OUTRAS,DOMICILIO,"90 - 99",F,123
AL,OUTRAS,DOMICILIO,"90 - 99",M,86
AL,OUTRAS,HOSPITAL,"90 - 99",F,38
AL,OUTRAS,HOSPITAL,"90 - 99",M,29
AL,OUTRAS,OUTRO,"90 - 99",F,1
AL,OUTRAS,OUTROS_SERVICOS_SAUDE,"90 - 99",M,3
AL,OUTRAS,VIA_PUBLICA,"90 - 99",M,1
AL,COVID,DOMICILIO,"90 - 99",F,1
AL,COVID,HOSPITAL,"90 - 99",F,14
AL,COVID,HOSPITAL,"90 - 99",M,17
AL,COVID,OUTROS_SERVICOS_SAUDE,"90 - 99",F,1
AL,COVID,OUTROS_SERVICOS_SAUDE,"90 - 99",M,1
AL,INDETERMINADA,DOMICILIO,"90 - 99",F,3
AL,INDETERMINADA,DOMICILIO,"90 - 99",M,1
AL,INDETERMINADA,HOSPITAL,"90 - 99",F,1
AL,INDETERMINADA,HOSPITAL,"90 - 99",M,2
AL,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"90 - 99",F,17
AL,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"90 - 99",M,11
AL,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"90 - 99",F,16
AL,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"90 - 99",M,14
AL,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"90 - 99",F,1
AL,PNEUMONIA,AMBULANCIA,"90 - 99",F,1
AL,PNEUMONIA,DOMICILIO,"90 - 99",F,8
AL,PNEUMONIA,DOMICILIO,"90 - 99",M,9
AL,PNEUMONIA,HOSPITAL,"90 - 99",F,52
AL,PNEUMONIA,HOSPITAL,"90 - 99",M,42
AL,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"90 - 99",M,2
AL,SEPTICEMIA,DOMICILIO,"90 - 99",F,6
AL,SEPTICEMIA,DOMICILIO,"90 - 99",M,4
AL,SEPTICEMIA,HOSPITAL,"90 - 99",F,32
AL,SEPTICEMIA,HOSPITAL,"90 - 99",M,11
AL,SRAG,HOSPITAL,"90 - 99",F,3
AL,SRAG,HOSPITAL,"90 - 99",M,4
AM,OUTRAS,DOMICILIO,"90 - 99",F,118
AM,OUTRAS,DOMICILIO,"90 - 99",M,84
AM,OUTRAS,HOSPITAL,"90 - 99",F,48
AM,OUTRAS,HOSPITAL,"90 - 99",M,39
AM,OUTRAS,OUTRO,"90 - 99",F,3
AM,OUTRAS,OUTRO,"90 - 99",M,1
AM,COVID,DOMICILIO,"90 - 99",F,1
AM,COVID,DOMICILIO,"90 - 99",M,3
AM,COVID,HOSPITAL,"90 - 99",F,20
AM,COVID,HOSPITAL,"90 - 99",M,31
AM,COVID,OUTRO,"90 - 99",M,1
AM,COVID,OUTROS_SERVICOS_SAUDE,"90 - 99",F,1
AM,INDETERMINADA,DOMICILIO,"90 - 99",F,8
AM,INDETERMINADA,DOMICILIO,"90 - 99",M,12
AM,INDETERMINADA,HOSPITAL,"90 - 99",F,1
AM,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"90 - 99",F,1
AM,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"90 - 99",F,5
AM,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"90 - 99",M,1
AM,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"90 - 99",F,8
AM,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"90 - 99",M,5
AM,PNEUMONIA,DOMICILIO,"90 - 99",F,7
AM,PNEUMONIA,DOMICILIO,"90 - 99",M,6
AM,PNEUMONIA,HOSPITAL,"90 - 99",F,61
AM,PNEUMONIA,HOSPITAL,"90 - 99",M,59
AM,PNEUMONIA,OUTRO,"90 - 99",F,1
AM,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"90 - 99",F,1
AM,SEPTICEMIA,DOMICILIO,"90 - 99",F,1
AM,SEPTICEMIA,DOMICILIO,"90 - 99",M,2
AM,SEPTICEMIA,HOSPITAL,"90 - 99",F,22
AM,SEPTICEMIA,HOSPITAL,"90 - 99",M,17
AM,SEPTICEMIA,VIA_PUBLICA,"90 - 99",M,1
AM,SRAG,HOSPITAL,"90 - 99",F,12
AM,SRAG,HOSPITAL,"90 - 99",M,18
AM,SRAG,OUTROS_SERVICOS_SAUDE,"90 - 99",F,1
AM,SRAG,OUTROS_SERVICOS_SAUDE,"90 - 99",M,1
AP,OUTRAS,DOMICILIO,"90 - 99",F,5
AP,OUTRAS,DOMICILIO,"90 - 99",M,3
AP,OUTRAS,HOSPITAL,"90 - 99",F,5
AP,OUTRAS,OUTROS_SERVICOS_SAUDE,"90 - 99",M,1
AP,COVID,DOMICILIO,"90 - 99",M,2
AP,COVID,HOSPITAL,"90 - 99",F,3
AP,COVID,HOSPITAL,"90 - 99",M,2
AP,COVID,OUTROS_SERVICOS_SAUDE,"90 - 99",F,1
AP,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"90 - 99",F,2
AP,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"90 - 99",M,2
AP,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"90 - 99",F,1
AP,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"90 - 99",M,2
AP,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"90 - 99",M,1
AP,PNEUMONIA,DOMICILIO,"90 - 99",M,1
AP,PNEUMONIA,HOSPITAL,"90 - 99",F,5
AP,PNEUMONIA,HOSPITAL,"90 - 99",M,6
AP,SEPTICEMIA,DOMICILIO,"90 - 99",M,1
AP,SEPTICEMIA,HOSPITAL,"90 - 99",F,1
BA,OUTRAS,DOMICILIO,"90 - 99",F,538
BA,OUTRAS,DOMICILIO,"90 - 99",M,343
BA,OUTRAS,HOSPITAL,"90 - 99",F,270
BA,OUTRAS,HOSPITAL,"90 - 99",M,193
BA,OUTRAS,IGNORADO,"90 - 99",I,2
BA,OUTRAS,IGNORADO,"90 - 99",M,1
BA,OUTRAS,OUTRO,"90 - 99",F,18
BA,OUTRAS,OUTRO,"90 - 99",M,9
BA,OUTRAS,OUTROS_SERVICOS_SAUDE,"90 - 99",F,33
BA,OUTRAS,OUTROS_SERVICOS_SAUDE,"90 - 99",M,16
BA,OUTRAS,VIA_PUBLICA,"90 - 99",F,2
BA,OUTRAS,VIA_PUBLICA,"90 - 99",M,2
BA,COVID,DOMICILIO,"90 - 99",F,3
BA,COVID,DOMICILIO,"90 - 99",M,2
BA,COVID,HOSPITAL,"90 - 99",F,38
BA,COVID,HOSPITAL,"90 - 99",M,22
BA,COVID,OUTROS_SERVICOS_SAUDE,"90 - 99",F,5
BA,COVID,OUTROS_SERVICOS_SAUDE,"90 - 99",M,1
BA,COVID,VIA_PUBLICA,"90 - 99",M,1
BA,INDETERMINADA,DOMICILIO,"90 - 99",F,5
BA,INDETERMINADA,DOMICILIO,"90 - 99",M,3
BA,INDETERMINADA,HOSPITAL,"90 - 99",M,1
BA,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"90 - 99",F,52
BA,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"90 - 99",M,34
BA,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"90 - 99",F,89
BA,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"90 - 99",M,71
BA,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"90 - 99",F,1
BA,INSUFICIENCIA_RESPIRATORIA,OUTRO,"90 - 99",F,3
BA,INSUFICIENCIA_RESPIRATORIA,OUTRO,"90 - 99",M,1
BA,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"90 - 99",F,7
BA,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"90 - 99",M,4
BA,PNEUMONIA,DOMICILIO,"90 - 99",F,22
BA,PNEUMONIA,DOMICILIO,"90 - 99",M,28
BA,PNEUMONIA,HOSPITAL,"90 - 99",F,170
BA,PNEUMONIA,HOSPITAL,"90 - 99",M,143
BA,PNEUMONIA,IGNORADO,"90 - 99",M,1
BA,PNEUMONIA,OUTRO,"90 - 99",F,4
BA,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"90 - 99",F,20
BA,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"90 - 99",M,5
BA,SEPTICEMIA,DOMICILIO,"90 - 99",F,27
BA,SEPTICEMIA,DOMICILIO,"90 - 99",M,10
BA,SEPTICEMIA,HOSPITAL,"90 - 99",F,143
BA,SEPTICEMIA,HOSPITAL,"90 - 99",M,89
BA,SEPTICEMIA,IGNORADO,"90 - 99",F,1
BA,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"90 - 99",F,13
BA,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"90 - 99",M,4
BA,SEPTICEMIA,POSTO_SAUDE,"90 - 99",F,1
BA,SRAG,HOSPITAL,"90 - 99",F,3
BA,SRAG,HOSPITAL,"90 - 99",M,3
BA,SRAG,OUTROS_SERVICOS_SAUDE,"90 - 99",M,1
CE,OUTRAS,DOMICILIO,"90 - 99",F,371
CE,OUTRAS,DOMICILIO,"90 - 99",I,1
CE,OUTRAS,DOMICILIO,"90 - 99",M,334
CE,OUTRAS,HOSPITAL,"90 - 99",F,209
CE,OUTRAS,HOSPITAL,"90 - 99",M,139
CE,OUTRAS,IGNORADO,"90 - 99",F,58
CE,OUTRAS,IGNORADO,"90 - 99",M,39
CE,OUTRAS,OUTRO,"90 - 99",F,17
CE,OUTRAS,OUTRO,"90 - 99",M,23
CE,OUTRAS,OUTROS_SERVICOS_SAUDE,"90 - 99",F,24
CE,OUTRAS,OUTROS_SERVICOS_SAUDE,"90 - 99",M,9
CE,OUTRAS,POSTO_SAUDE,"90 - 99",F,1
CE,OUTRAS,SAMU,"90 - 99",M,1
CE,COVID,DOMICILIO,"90 - 99",F,35
CE,COVID,DOMICILIO,"90 - 99",M,23
CE,COVID,HOSPITAL,"90 - 99",F,112
CE,COVID,HOSPITAL,"90 - 99",M,118
CE,COVID,IGNORADO,"90 - 99",F,13
CE,COVID,IGNORADO,"90 - 99",M,15
CE,COVID,OUTRO,"90 - 99",F,2
CE,COVID,OUTRO,"90 - 99",M,3
CE,COVID,OUTROS_SERVICOS_SAUDE,"90 - 99",F,30
CE,COVID,OUTROS_SERVICOS_SAUDE,"90 - 99",M,13
CE,COVID,VIA_PUBLICA,"90 - 99",M,1
CE,INDETERMINADA,DOMICILIO,"90 - 99",F,1
CE,INDETERMINADA,DOMICILIO,"90 - 99",M,3
CE,INDETERMINADA,HOSPITAL,"90 - 99",M,1
CE,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"90 - 99",F,46
CE,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"90 - 99",M,29
CE,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"90 - 99",F,38
CE,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"90 - 99",M,24
CE,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"90 - 99",F,7
CE,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"90 - 99",M,6
CE,INSUFICIENCIA_RESPIRATORIA,OUTRO,"90 - 99",F,1
CE,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"90 - 99",F,4
CE,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"90 - 99",M,4
CE,PNEUMONIA,DOMICILIO,"90 - 99",F,73
CE,PNEUMONIA,DOMICILIO,"90 - 99",M,45
CE,PNEUMONIA,HOSPITAL,"90 - 99",F,233
CE,PNEUMONIA,HOSPITAL,"90 - 99",M,126
CE,PNEUMONIA,IGNORADO,"90 - 99",F,18
CE,PNEUMONIA,IGNORADO,"90 - 99",M,18
CE,PNEUMONIA,OUTRO,"90 - 99",F,1
CE,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"90 - 99",F,24
CE,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"90 - 99",M,6
CE,SEPTICEMIA,DOMICILIO,"90 - 99",F,30
CE,SEPTICEMIA,DOMICILIO,"90 - 99",M,17
CE,SEPTICEMIA,HOSPITAL,"90 - 99",F,96
CE,SEPTICEMIA,HOSPITAL,"90 - 99",M,53
CE,SEPTICEMIA,IGNORADO,"90 - 99",F,7
CE,SEPTICEMIA,IGNORADO,"90 - 99",M,6
CE,SEPTICEMIA,OUTRO,"90 - 99",F,1
CE,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"90 - 99",F,8
CE,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"90 - 99",M,2
CE,SRAG,DOMICILIO,"90 - 99",F,3
CE,SRAG,DOMICILIO,"90 - 99",M,2
CE,SRAG,HOSPITAL,"90 - 99",F,13
CE,SRAG,HOSPITAL,"90 - 99",M,13
CE,SRAG,IGNORADO,"90 - 99",F,4
CE,SRAG,IGNORADO,"90 - 99",M,1
CE,SRAG,OUTROS_SERVICOS_SAUDE,"90 - 99",F,1
CE,SRAG,OUTROS_SERVICOS_SAUDE,"90 - 99",M,2
DF,OUTRAS,DOMICILIO,"90 - 99",F,46
DF,OUTRAS,DOMICILIO,"90 - 99",M,14
DF,OUTRAS,HOSPITAL,"90 - 99",F,86
DF,OUTRAS,HOSPITAL,"90 - 99",M,50
DF,OUTRAS,OUTRO,"90 - 99",F,6
DF,OUTRAS,OUTRO,"90 - 99",M,1
DF,OUTRAS,OUTROS_SERVICOS_SAUDE,"90 - 99",F,2
DF,OUTRAS,OUTROS_SERVICOS_SAUDE,"90 - 99",M,2
DF,COVID,DOMICILIO,"90 - 99",M,1
DF,COVID,HOSPITAL,"90 - 99",F,17
DF,COVID,HOSPITAL,"90 - 99",M,13
DF,COVID,OUTRO,"90 - 99",F,1
DF,COVID,OUTRO,"90 - 99",M,1
DF,INDETERMINADA,DOMICILIO,"90 - 99",F,1
DF,INDETERMINADA,OUTRO,"90 - 99",F,1
DF,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"90 - 99",F,3
DF,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"90 - 99",M,6
DF,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"90 - 99",F,13
DF,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"90 - 99",M,2
DF,INSUFICIENCIA_RESPIRATORIA,OUTRO,"90 - 99",F,1
DF,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"90 - 99",M,3
DF,PNEUMONIA,DOMICILIO,"90 - 99",F,8
DF,PNEUMONIA,DOMICILIO,"90 - 99",M,5
DF,PNEUMONIA,HOSPITAL,"90 - 99",F,94
DF,PNEUMONIA,HOSPITAL,"90 - 99",M,68
DF,PNEUMONIA,OUTRO,"90 - 99",F,1
DF,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"90 - 99",F,8
DF,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"90 - 99",M,2
DF,SEPTICEMIA,DOMICILIO,"90 - 99",F,1
DF,SEPTICEMIA,DOMICILIO,"90 - 99",M,2
DF,SEPTICEMIA,HOSPITAL,"90 - 99",F,53
DF,SEPTICEMIA,HOSPITAL,"90 - 99",M,19
DF,SEPTICEMIA,OUTRO,"90 - 99",F,1
DF,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"90 - 99",F,3
DF,SRAG,HOSPITAL,"90 - 99",F,2
ES,OUTRAS,DOMICILIO,"90 - 99",F,132
ES,OUTRAS,DOMICILIO,"90 - 99",M,80
ES,OUTRAS,HOSPITAL,"90 - 99",F,119
ES,OUTRAS,HOSPITAL,"90 - 99",M,85
ES,OUTRAS,IGNORADO,"90 - 99",F,2
ES,OUTRAS,OUTRO,"90 - 99",F,4
ES,OUTRAS,OUTRO,"90 - 99",M,2
ES,OUTRAS,OUTROS_SERVICOS_SAUDE,"90 - 99",F,10
ES,OUTRAS,OUTROS_SERVICOS_SAUDE,"90 - 99",M,8
ES,OUTRAS,VIA_PUBLICA,"90 - 99",F,1
ES,OUTRAS,VIA_PUBLICA,"90 - 99",M,1
ES,COVID,DOMICILIO,"90 - 99",F,2
ES,COVID,HOSPITAL,"90 - 99",F,38
ES,COVID,HOSPITAL,"90 - 99",M,34
ES,COVID,OUTROS_SERVICOS_SAUDE,"90 - 99",M,1
ES,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"90 - 99",F,13
ES,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"90 - 99",M,9
ES,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"90 - 99",F,21
ES,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"90 - 99",M,16
ES,INSUFICIENCIA_RESPIRATORIA,OUTRO,"90 - 99",M,1
ES,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"90 - 99",F,2
ES,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"90 - 99",M,1
ES,PNEUMONIA,DOMICILIO,"90 - 99",F,29
ES,PNEUMONIA,DOMICILIO,"90 - 99",M,23
ES,PNEUMONIA,HOSPITAL,"90 - 99",F,138
ES,PNEUMONIA,HOSPITAL,"90 - 99",M,112
ES,PNEUMONIA,OUTRO,"90 - 99",M,1
ES,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"90 - 99",F,4
ES,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"90 - 99",M,5
ES,SEPTICEMIA,DOMICILIO,"90 - 99",F,8
ES,SEPTICEMIA,DOMICILIO,"90 - 99",M,6
ES,SEPTICEMIA,HOSPITAL,"90 - 99",F,98
ES,SEPTICEMIA,HOSPITAL,"90 - 99",M,52
ES,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"90 - 99",F,2
ES,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"90 - 99",M,2
ES,SEPTICEMIA,VIA_PUBLICA,"90 - 99",M,1
ES,SRAG,DOMICILIO,"90 - 99",M,1
ES,SRAG,HOSPITAL,"90 - 99",F,11
ES,SRAG,HOSPITAL,"90 - 99",M,10
ES,SRAG,OUTROS_SERVICOS_SAUDE,"90 - 99",M,1
GO,OUTRAS,DOMICILIO,"90 - 99",F,95
GO,OUTRAS,DOMICILIO,"90 - 99",M,73
GO,OUTRAS,HOSPITAL,"90 - 99",F,101
GO,OUTRAS,HOSPITAL,"90 - 99",I,1
GO,OUTRAS,HOSPITAL,"90 - 99",M,73
GO,OUTRAS,IGNORADO,"90 - 99",F,5
GO,OUTRAS,OUTRO,"90 - 99",F,9
GO,OUTRAS,OUTRO,"90 - 99",M,15
GO,OUTRAS,OUTROS_SERVICOS_SAUDE,"90 - 99",F,19
GO,OUTRAS,OUTROS_SERVICOS_SAUDE,"90 - 99",M,14
GO,OUTRAS,VIA_PUBLICA,"90 - 99",M,1
GO,COVID,DOMICILIO,"90 - 99",F,2
GO,COVID,HOSPITAL,"90 - 99",F,9
GO,COVID,HOSPITAL,"90 - 99",M,10
GO,COVID,OUTROS_SERVICOS_SAUDE,"90 - 99",F,2
GO,COVID,OUTROS_SERVICOS_SAUDE,"90 - 99",M,1
GO,INDETERMINADA,HOSPITAL,"90 - 99",F,1
GO,INDETERMINADA,HOSPITAL,"90 - 99",M,1
GO,INDETERMINADA,OUTRO,"90 - 99",F,1
GO,INDETERMINADA,OUTRO,"90 - 99",M,1
GO,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"90 - 99",F,15
GO,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"90 - 99",M,13
GO,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"90 - 99",F,33
GO,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"90 - 99",M,25
GO,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"90 - 99",F,2
GO,INSUFICIENCIA_RESPIRATORIA,OUTRO,"90 - 99",F,3
GO,INSUFICIENCIA_RESPIRATORIA,OUTRO,"90 - 99",M,2
GO,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"90 - 99",F,2
GO,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"90 - 99",M,2
GO,PNEUMONIA,DOMICILIO,"90 - 99",F,17
GO,PNEUMONIA,DOMICILIO,"90 - 99",M,15
GO,PNEUMONIA,HOSPITAL,"90 - 99",F,151
GO,PNEUMONIA,HOSPITAL,"90 - 99",M,112
GO,PNEUMONIA,IGNORADO,"90 - 99",F,5
GO,PNEUMONIA,IGNORADO,"90 - 99",M,1
GO,PNEUMONIA,OUTRO,"90 - 99",F,3
GO,PNEUMONIA,OUTRO,"90 - 99",M,2
GO,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"90 - 99",F,9
GO,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"90 - 99",M,9
GO,SEPTICEMIA,DOMICILIO,"90 - 99",F,10
GO,SEPTICEMIA,DOMICILIO,"90 - 99",M,4
GO,SEPTICEMIA,HOSPITAL,"90 - 99",F,67
GO,SEPTICEMIA,HOSPITAL,"90 - 99",M,48
